title,date,body
"Alberto Fernández: “La economía popular es un fenómeno que ha llegado para quedarse""",Jueves 02 de junio de 2022,"El presidente Alberto Fernández aseguró hoy que ""la economía popular es un fenómeno que ha llegado para quedarse"", al encabezar, en el Centro Cultural Kirchner (CCK), el acto de cierre del segundo encuentro del Consejo Nacional de la Agricultura Familiar, Campesina e Indígena y de la Pesca Artesanal, que formalizó la reglamentación de la Ley 27.118, que garantiza una reparación histórica hacia el sector para lograr la construcción de una nueva ruralidad en la Argentina.""Entre la pandemia y la guerra ha quedado en evidencia lo injusto y desigual del mundo"", dijo el mandatario que estuvo acompañado por el ministro de Agricultura, Ganadería y Pesca, Julián Domínguez; los secretarios de Economía Social, Emilio Pérsico, y de Agricultura Familiar Campesina e Indígena, Miguel Ángel Gómez, y la representante del Movimiento Nacional Campesino Indígena - Vía Campesina, Mercedes Taboada.El jefe de Estado recordó que “en la pandemia hubo países más poderosos, que podían hacer mejor frente a crisis sanitaria, y países más postergados, como el nuestro, que además había caído en un proceso de endeudamiento tenebroso donde era muy difícil enfrentar el problema”.“Hace muchas décadas que la Argentina está promoviendo un sistema injusto y desigual, que está dado fundamentalmente por la inmigración de aquellos que están en pequeños pueblos del interior del país y que creen encontrar en las cercanías de las grandes ciudades un futuro”, remarcó el Presidente. Y agregó: “Así se construyó el Conurbano, el Gran Rosario, el Gran Córdoba, el Gran Tucumán y el Gran Mendoza”.Por su parte, Julián Domínguez contó que ""lo primero que me pidió el Presidente fue por la agricultura familiar”. “Me dijo esto es un compromiso personal mío”, agregó.El ministro destacó “el coraje que tiene el Presidente en reglamentar la ley cuando el Congreso de la Nación lo privó de la norma fundamental para cualquier gobierno, que es la Ley de Presupuesto”.""En su administración, a la que tanto interpelan, se produjeron 12 millones más de hectáreas de rendimiento en la Argentina” explicó el titular de la cartera agropecuaria. “Los negocios del sector nunca alcanzaron los niveles tan grandes que se han alcanzado hoy"", remarcó. “Por esta razón, me parece absolutamente justo este decreto de reparación histórica a la agricultura familiar”, concluyó Domínguez.A su vez, Emilio Pérsico recordó que impulsaron en su momento “la discusión con distintas organizaciones de esta ley y logramos que se aprobara"" y agregó: “Después el tiempo hizo que nunca se terminara de ejecutar lo que la norma plantea”.Por su parte, Miguel Ángel Gómez dijo que ""la pandemia nos demostró la necesidad de fortalecer los mercados de cercanía y puso en relevancia el rol de importancia que tiene la agricultura familiar, campesina, indígena para la alimentación de nuestras comunidades"".Durante la actividad, la cartera de Agricultura presentó las conclusiones del trabajo en comisiones que se realizó durante las dos jornadas de sesión del Consejo y los puntos más importantes de la Ley 27.118 promulgada en enero de 2015, que crea el Régimen de Reparación Histórica de la agricultura familiar en la Argentina.  "
"El presidente Alberto Fernández recibió al gobernador de Mendoza, Rodolfo Suárez",Jueves 02 de junio de 2022,"El presidente Alberto Fernández mantuvo hoy en la Casa Rosada un encuentro con el gobernador de Mendoza, Rodolfo Suárez, con quien repasó las políticas que se desarrollan en su provincia.Al finalizar la reunión, Suárez destacó la “predisposición del Presidente” y aseguró que “fue una reunión muy buena en donde pudimos repasar todos los temas que hacen a la agenda de Mendoza y la Nación”.“Empezando por lo inmediato, vamos a tener una gran temporada invernal, ya está nevando en la montaña, entonces aspiramos que todos los centros de esquí funcionen a pleno más el turismo enológico, porque eso es una gran fuente de producción para Mendoza. Esperemos que tengamos un buen año todos”, detalló el Gobernador.Asimismo, mencionó que previamente mantuvo una reunión con el ministro de Producción, Matías Kulfas, en donde se trataron “varios temas energéticos y de producción en la provincia de Mendoza”. Y adelantó que tiene pautadas reuniones con otros funcionarios porque “esta es la forma que tenemos que trabajar”.Respecto a la obra de Portezuelo del Viento, el Gobernador explicó que dialogó sobre el tema con el Presidente, que se trata de “una obra que genera energía y es importante, pero hay una oposición por parte de otras provincias” y agregó que “vamos a esperar el laudo, la audiencia fundamentalmente fue para pedir celeridad”.  "
"“Estamos en un momento de expansión de la economía que tenemos que sostener”, afirmó Cerruti",Jueves 02 de junio de 2022,"La portavoz Presidencial, Gabriela Cerruti, destacó esta mañana que la recaudación tributaria registró un crecimiento del 79,9 por ciento, impulsada por la seguridad social y el consumo, y señaló que “el avance en cada una de las áreas del Gobierno nacional habla de una Argentina que está sosteniendo un crecimiento hacia un modelo social, inclusivo, democrático y equitativo donde todos y todas puedan tener el derecho a vivir la vida que elijan”.En la conferencia de prensa habitual que brinda a los periodistas acreditados en la Casa de Gobierno, la funcionaria presentó un balance de los datos que compartieron los ministros y ministras ayer durante la reunión de Gabinete y afirmó que “los números hablan de un momento de crecimiento y de expansión de la economía que tenemos que sostener en la Argentina”.Precisó que “la recaudación crece impulsada por la seguridad social, porque hay más trabajadores registrados en blanco, y también por la suba en el Impuesto a las Ganancias” y de aquellos tributos que “tienen que ver con el consumo, porque sigue sin detenerse el consumo en la Argentina”.“Este incremento de la recaudación implica que para las provincias la coparticipación evidenció 16 puntos de crecimiento real”, resaltó Cerruti y remarcó que hay “hitos que empiezan a concretarse y que hablan de cómo está cambiando nuevamente la matriz productiva de la Argentina”. En ese sentido ejemplificó que “volvió a fabricarse, después de 50 años en la Argentina, chapa naval, que es un insumo fundamental para otras industrias”.También detalló que las exportaciones registraron un alza del 35 por ciento, y de ese aumento las pymes crecieron un 20 por ciento, lo cual habla de la expansión de este sector que “es fundamental para la reactivación de la economía”.Indicó, asimismo, que la construcción presentó una suba de casi 2 puntos en el último trimestre. “Esto implica una generación de 400 mil empleos registrados en este sector, y estamos a solo 20 mil de un récord histórico”, subrayó. Y, en ese sentido, aseguró que “hay en el país 4.874 obras en construcción a lo largo del país que está llevando adelante el Gobierno nacional en este momento”.La portavoz valoró, además, el desempeño del turismo receptivo. “Un millón de turistas visitaron la Argentina durante el primer trimestre del año, y esperamos un movimiento similar para las vacaciones de invierno”, dijo la funcionaria, y celebró: “Ya están agotadas las plazas y los pasajes de los países limítrofes”.Por otro lado, al referirse a la marcha de las políticas que implementa la cartera de Mujeres, Género y Diversidad, ponderó que “el último número que tenemos estadístico, a partir del mismo sistema que ha venido midiendo los últimos años y que es bastante preciso, nos indica un descenso importante en la tasa de femicidios en el último año”.“De todas maneras, nada es para celebrar y ningún número es suficiente hasta que no erradiquemos absolutamente la violencia de género y los femicidios en la Argentina”, consideró.Al ser consultada por la participación del presidente en la Cumbre de las Américas, explicó que “Alberto Fernández construyó con su par de México la decisión de participar para llevar precisamente la posición de los países de la CELAC sobre cuál es la situación del mundo, cómo afecta la guerra en Ucrania a los países del sur y cómo tiene que ser una Latinoamérica unida y sin exclusiones”.Y recordó que Fernández también fue invitado a participar de la Cumbre del G7, que se realizará el próximo 27 de junio, por el canciller alemán, Olaf Scholz. “Esto es consecuencia sin dudas del viaje que llevó adelante en Europa, donde se reunió con diferentes líderes”, explicó.  "
"Diálogo entre el presidente Alberto Fernández y el presidente de los Estados Unidos, Joe Biden",Miércoles 01 de junio de 2022,"El presidente de Argentina, Alberto Fernández, mantuvo esta tarde una comunicación telefónica con el presidente de los Estados Unidos, Joe Biden, en cuyo transcurso coincidieron en analizar diversos aspectos de la realidad mundial, entre los cuales sobresalieron la problemática de la inseguridad alimentaria, la transición energética, las nuevas cadenas regionales de valor y el cambio tecnológico con inclusión social, en un contexto donde sobresale la importancia de consolidar pasos concretos para garantizar la paz global.En la conversación, que tuvo lugar durante 25 minutos, el presidente Biden formalizó una invitación para que el presidente de la Argentina visite Washington durante la última semana de julio, tentativamente el día 25, a los efectos de profundizar la relación bilateral en una amplia agenda de temas estratégicos de cooperación, entre otros: cambio climático, cooperación financiera, energías renovables, innovación tecnológica, derechos humanos y producción agro-alimentaria.El diálogo contribuyó a destacar la potencialidad del vínculo bilateral, y a establecer una hoja de ruta que, en el marco de América Latina y el Caribe, permita desplegar oportunidades de desarrollo humano integral, sostenible e inclusivo.  "
El presidente Alberto Fernández recibió a dos científicas argentinas que serán premiadas en Francia por L´Oréal-UNESCO,Miércoles 01 de junio de 2022,"El presidente Alberto Fernández recibió esta tarde, en la Casa Rosada, a la biotecnóloga María Florencia Cayrol y a la doctora en ciencias matemáticas Alicia Dickenstein, ambas investigadoras del Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET) y galardonadas con el Premio de L´Oréal-UNESCO “Por las Mujeres en la Ciencia”.El mandatario, acompañado por el ministro de Ciencia, Tecnología e Innovación, Daniel Filmus, felicitó a las científicas argentinas que viajarán a Francia a recibir el galardón que reconoce la labor de las mujeres en la ciencia, materia en la cual Argentina es líder regional con 10 reconocimientos, la mayor cantidad en América Latina.María Florencia Cayrol se graduó en la Universidad Nacional de Quilmes en el año 2008 y obtuvo un doctorado por la Facultad de Farmacia y Bioquímica de la Universidad de Buenos Aires en 2015. Actualmente, se desempeña como investigadora en el CONICET y en el Instituto de Investigaciones Biomédicas.En 2019 recibió una distinción de la UNESCO en la categoría beca y ha realizado grandes aportes con sus estudios sobre cómo mejorar tratamientos oncológicos con bajos efectos secundarios de diferentes tipos de tumores malignos.Este año fue premiada en la categoría Rising Talent del Premio Internacional L’Oréal-UNESCO por sus investigaciones de las razones por las cuales el mecanismo molecular desencadenado por las hormonas tiroideas afecta la eficacia de las terapias oncológicas, incluida su actividad antineoplásica y la inmunidad antitumoral asociada.Por su parte, Alicia Dickenstein es doctora en ciencias matemáticas por la Universidad de Buenos Aires e investigadora superior del CONICET en el Instituto de Investigaciones Matemáticas “Luís Santaló”.Fue vicepresidenta del comité ejecutivo de la International Mathematical Union por el período 2015–2018 y desde 2019 se incorporó como Académica Titular de la Academia Nacional de Ciencias Exactas, Físicas y Naturales.En 2017 recibió el Premio Consagración en Matemática de la Academia y en 2021 el premio L'Oréal-UNESCO por su trayectoria en geometría algebraica, cuya entrega se postergó por la pandemia de COVID-19. Ese mismo año, fue reconocida como ""Personalidad destacada de la UBA"", en el marco de los festejos del bicentenario de la universidad.El próximo 23 de junio ambas científicas participarán de la ceremonia de entrega de premios que se realizará en París, Francia. Desde 1998 el programa dependiente de la UNESCO “Por las Mujeres en la Ciencia” ha reconocido y celebrado a eminentes científicas a nivel global, y hace 15 años se realiza en la Argentina un Premio Nacional, en colaboración con el CONICET.  "
Alberto Fernández: “Un país sin industria es un país sin trabajo”,Miércoles 01 de junio de 2022,"El presidente Alberto Fernández indicó este mediodía que “un país sin industria es un país sin trabajo”, al participar, en la sede del Sindicato de Mecánicos y Afines del Transporte Automotor, en el barrio porteño de Monserrat, del acto de la Confederación de Sindicatos Industriales de la República Argentina (CSIRA), en el marco del 77° aniversario de la fundación de SMATA.El mandatario detalló que se crearon “70 mil empleos en la actividad industrial” y reflexionó al respecto: “Para nosotros el trabajo no es un costo sino algo absolutamente imperioso y necesario para que la economía crezca y se desarrolle”.“Argentina tiene una enorme oportunidad y lo único que queremos es seguir creciendo y aumentando la producción”, destacó en ese sentido y precisó: “Solo creemos que una sociedad progresa cuando los argentinos tienen más derechos, y estamos acá para que cada uno de ustedes viva cada día mejor”.En esa línea, explicó que desde el Gobierno nacional se viene llevando adelante un plan para el sector industrial que contempla el tratamiento en el Congreso de una serie de proyectos que incluyen “una ley para el desarrollo del sector automotriz y la electromovilidad, para promover el compre nacional y para mover la agroindustria”.“Llegamos el 10 de diciembre de 2019 con muchas ganas de dar vuelta una Argentina que estaba muy mal. Ese día el salario real era igual al del 2003 y había caído 20 puntos, se habían perdido 160 mil puestos de trabajo formales en la actividad industrial, se cerró el 8,4 por ciento de las industrias que existían, cerraron 24.700 pymes”, recordó el mandatario al repasar la situación de la Argentina durante la gestión del gobierno anterior.Y añadió: “No estoy sumando esto a la inmoralidad, la indecencia y la desvergüenza de haber hundido al país en una deuda de 150 mil millones de dólares. Pero fueron el esfuerzo conjunto y la decisión política que tuvimos en ese momento los que mejoraron nuestra situación”.Acompañaron al mandatario el secretario General de SMATA y titular de CSIRA, Ricardo Pignanelli; el ministro de Desarrollo Productivo, Matías Kulfas; la subsecretaria de Industria; Julieta Loustau; y el secretario Adjunto de SMATA, Mario Manrique.Al tomar la palabra, Pignanelli afirmó: “Estamos trabajando y pensando continuamente en ver cómo lograr espacios de trabajo dignos para la sociedad argentina”, al tiempo que instó: “Tenemos que redoblar los esfuerzos porque de los 29 espacios que componen la CSIRA. Venimos de un gobierno que nos limpió casi 25 mil pymes, pero si ponemos en valor cada una de las actividades vamos a salir más rápido de la situación que tenemos”.Participaron también del acto el ministro de Agricultura, Ganadería y Pesca, Julián Domínguez; los secretarios General de la Presidencia, Julio Vitobello; Relaciones Parlamentarias, Institucionales y con la Sociedad Civil de Jefatura de Gabinete, Fernando Navarro; e Industria, Economía del Conocimiento y Gestión Comercial Externa, Ariel Schale; el embajador argentino en Brasil, Daniel Scioli; y autoridades de gremios nacionales.La industria nacional creció, en marzo de 2022, y en comparación con el mismo mes de 2019, un 31,4 por ciento en el sector automotriz; 23,2 en caucho y plásticos; 8,6 en gráficos; y 5,6 en textiles. En tanto, en comparación con febrero de 2020, se crearon 3.589 puestos de trabajo en el área automotriz; 5.606 en caucho y plásticos; y 4.446 en textiles.La Confederación de Sindicatos Industriales de la República Argentina está compuesta por el Sindicato de Mecánico y Afines del Transporte Automotor (SMATA), la Unión Obrera Metalúrgica de la República Argentina (UOMRA), la Asociación Obrera Textil, la Unión Obrera de la Construcción y por la Federación Obrera Nacional de la Industria del Vestido y Afines.  "
Alberto Fernández: “El Estado está para reponer el equilibrio cuando no todos tienen las mismas condiciones”,Martes 31 de mayo de 2022," El presidente Alberto Fernández sostuvo que “el Estado está para reponer el equilibrio cuando no todos tienen las mismas condiciones, y cuando a unos les es más fácil llegar que a otros”, al encabezar esta mañana el acto de inicio de las obras de la Variante Cañuelas, que forman parte del proyecto de transformación en autopista de la Ruta Nacional 3, entre Cañuelas y Azul y que demandarán una inversión de alrededor de 5.628 millones de pesos.El jefe de Estado estuvo acompañado por el gobernador de Buenos Aires, Axel Kicillof; el presidente de la Cámara de Diputados de la Nación, Sergio Massa; el ministro de Obras Públicas, Gabriel Katopodis; la intendenta de Cañuelas, Marisa Fassi; y el administrador General de Vialidad Nacional, Gustavo Arrieta.Sobre el sistema de Participación Público - Privada (PPP), creado por la gestión anterior en 2018, el mandatario informó: “Cuando nosotros llegamos al Gobierno, el 70 por ciento de las obras públicas estaban paralizadas. Este esquema estaba concentrado en seis corredores con 70 obras, y era un enorme problema porque era un contrato leonino en perjuicio del Estado”.“Hubo que poner todo en marcha resolviendo las urgencias, y así empezamos un plan que hoy en día tiene casi 5 mil obras a lo largo y a lo ancho de la Argentina”, dijo y añadió: “Hay cosas que el mercado no resuelve, por eso los que confiaron en él nos dejaron sin universidades, sin escuelas, sin salud y sin caminos”.En esa línea, destacó: “Hacemos estas obras con enorme tranquilidad de conciencia porque no le damos ninguna ventaja a nadie, no trabajamos para que alguien haga negocios y solo lo hacemos para que la gente viva mejor”.Y exhortó: “Estoy esperando que alguna vez un juez llame a esos ladrones de guante blanco y les pida explicaciones por la deuda que tomaron en nombre de la Argentina, y que expliquen la estafa al Correo, con los peajes, con el parque eólico y que la Justicia se dignifique a sí misma haciéndolos rendir cuentas”.Por su parte, el gobernador bonaerense explicó que “esta obra forma parte de un plan tremendamente ambicioso que pusimos en marcha a partir de 2019 en la provincia de Buenos Aires”, que incluyó a nación, provincia y municipios porque “integró todos los niveles de gobierno”, y reflexionó: “Sin un sistema de rutas que funcione, que abarque a toda la provincia y sea transversal no hay federalismo e igualdad”.En tanto, el titular de la Cámara de Diputados expresó que “las PPP tenían dos objetivos, el negocio financiero y la concentración de la riqueza con un compromiso de deuda que asumía el Estado argentino”, al tiempo que precisó: “Esto se hizo en el marco de la llegada del Fondo Monetario Internacional” al país que implicó “ajustar la economía en la obra pública”.El ministro de Obras Públicas explicó que las obras “representan a un Estado que cuida y protege a sus ciudadanos, en lugar de uno que se desentiende, y representan además la forma en la que el Presidente y el Gobierno tienen en claro que se tiene que administrar el Estado, con capacidad de proyectar, planificar e intervenir de manera inteligente”.Participaron también del acto el secretario General de la Presidencia, Julio Vitobello; la ministra de Gobierno de Buenos Aires, Cristina Álvarez Rodríguez y los intendentes de los municipios que conectan con la ruta 3.La variante Cañuelas, que cuenta con una extensión de 9,59 kilómetros, requerirá una inversión de 5.628 millones de pesos, generará 150 puestos de trabajo y beneficiará a 9.500 vehículos que la transitarán por día.De esa manera, el nuevo tramo contará con dos carriles por mano de 3,65 metros de ancho, un cantero central de 9,10 metros, y banquinas pavimentadas en ambos lados. Esto implica la continuación de la doble calzada entre la Autopista Ezeiza-Cañuelas y la Ruta 3, que permitirá mejorar la seguridad vial en los cruces de esa Ruta y la 205 y las vías del Ferrocarril Roca.Al tomar la palabra, la intendenta municipal subrayó que la obra es “un hito histórico para Cañuelas porque va a permitir que el tránsito de camiones salga del centro y mejore la circulación y la seguridad vial” en la zona, al tiempo que recordó que “la gestión anterior de Cambiemos la anunció en 2019 con bombos y platillos, con candidatos, y no hizo un metro de asfalto”.En su inicio, la obra fue parte de una de las concesiones de la modalidad de contratación de Participación Público – Privada (PPP) que impulsó el Gobierno anterior y que, luego de dos años, solo contaba con una ejecución del 2 por ciento. En diciembre de 2020, esos convenios fueron rescindidos por el Ministerio de Obras Públicas de común acuerdo con las empresas.En la actualidad esa cartera se encuentra llevando adelante 40 trabajos e intervenciones que formaban parte de ese esquema de contratación en las provincias de Buenos Aires, Córdoba y Santa Fe, por una inversión de 109.443 millones de pesos.  "
"“En los tiempos que vivimos la unidad del continente y de nuestros pueblos es central”, indicó el presidente en Paraguay",Lunes 30 de mayo de 2022,"El presidente Alberto Fernández encabezó este mediodía, junto a su par de la República del Paraguay, Mario Abdo Benítez, el acto de entrega de 1.134 títulos de propiedad de viviendas a pobladores de la ciudad de Ayolas.Durante el acto en el Centro Cultural Mil viviendas, el jefe de Estado argentino precisó que “en los tiempos que vivimos la unidad del continente y de nuestros pueblos es central”, y destacó: “Somos esa patria que se desintegró en límites pero no en comunidad, somos lo mismo y tenemos que profundizar esos lazos para hacernos más fuertes”.“La pandemia nos mostró la injusticia en que vivimos y lo desigual que ha sido el mundo, y nuestra división hace más fácil que esa injusticia se patentice”, expresó Fernández y añadió al respecto: “Unidos somos mucho más fuertes"".En su alocución, Fernández recordó que, durante el golpe de Estado en Bolivia, el 20 de octubre de 2019, el presidente paraguayo ofreció la infraestructura necesaria para que el entonces mandatario boliviano, Evo Morales, no corriera peligro. “Mario no tardó un segundo en decirme: “que pare el avión en Asunción porque yo voy a estar para cuidarlo y si quiere quedarse en Paraguay yo le voy a dar asilo””, precisó el jefe de Estado argentino sobre las palabras de Abdo Benítez.En tanto, Abdo Benítez explicó sobre los trabajos “que fueron uno de los compromisos que asumí como parte del proceso electoral, en donde se construyen mensajes que deben convertirse en obligaciones”, y definió: “Hoy forma parte de una bella realidad junto a muchos otros en cada rincón” de Paraguay.El presidente paraguayo agradeció, a continuación, a su par argentino “por la mano solidaria que, en un tiempo donde nuestro país no tenía vacunas, nos ayudó con logística para que recibamos vacunas en esos momentos duros en que necesitábamos la mano amiga de un pueblo amigo”.“Hoy nos toca a nosotros continuar con la historia que iniciaron Perón y Stroessner para fortalecer los vínculos de integración para la prosperidad de ambos pueblos, y de la vivienda digna para sus moradores”, finalizó Abdo Benítez.Acompañaron a los mandatarios de ambos países el intendente de Ayolas, Carlos Duarte; y los directores Ejecutivos de la Entidad Binacional Yacyretá, Nicanor Duarte Frutos; y Fernando De Vido.Al tomar la palabra, el intendente municipal de Ayolas, Carlos Duarte, quien realizó la entrega de dos placas en reconocimiento a los mandatarios, señaló: “Estas viviendas están destinadas a los obreros que llegaron para construir la Entidad Binacional Yaciretá. Hoy los moradores ya no están, pero están sus hijos y sus nietos y esto es en nombre de toda esa gente que ha luchado”.Por su parte, el director de la Entidad Binacional Yacyretá, Nicanor Duarte Frutos, destacó que ""el sueño es que, por el entendimiento mutuo de los gobiernos, Yacyretá siga promoviendo la confraternidad binacional y que no solo produzca energía limpia y renovable, sino que además sea una institución que tenga un compromiso con el desarrollo humano”.El director Ejecutivo de la Entidad Binacional Yacyretá, Fernando De Vido, indicó, por su parte: “Esto es la continuidad de una obra que nos permite cuidar el medioambiente y proteger el caudal ecológico, dando la oportunidad en forma directa a 800 familias de volcar su trabajo y su esfuerzo”.Como parte de la última actividad de Fernández en Paraguay, Abdo Benítez y la primera dama ofrecieron un almuerzo en honor al presidente argentino y comitiva oficial en la residencia presidencial ubicada en la Isla Yacyretá.Previamente, el jefe de Estado argentino supervisó junto a su par los avances del proyecto de maquinización del brazo Aña Cuá, cuyo desarrollo permitirá ampliar la capacidad de generación de energía de la Central Hidroeléctrica Yacyretá entre un 9 y un 20 por ciento.  "
"“Argentina y Paraguay tienen un destino común que queremos profundizar”, afirmó el presidente",Lunes 30 de mayo de 2022,"El presidente Alberto Fernández supervisó este mediodía en la ciudad de Ayolas junto a su par de la República del Paraguay, Mario Abdo Benítez, los avances del proyecto de maquinización del brazo Aña Cuá, que posibilitará ampliar la capacidad de generación de energía de la Central Hidroeléctrica Yacyretá entre un 9 y un 20 por ciento.“Argentina y Paraguay tienen un destino común que queremos profundizar, y parte de ese destino común lo estamos construyendo aquí”, afirmó Fernández durante la recorrida, acompañado por la primera dama, Fabiola Yáñez; el canciller Santiago Cafiero y el secretario general de la Presidencia, Julio Vitobello.Destacó que “estas obras son importantes porque suman más energía para los dos países en un mundo en el que está siendo muy demandada”, y señaló a su vez la importancia de “trabajar mucho más juntos en el Mercosur y de ese modo unirnos para poder llegar al mundo”.En el mismo sentido, Abdo Benítez resaltó que esta obra “representa un ejemplo del compromiso que tenemos en los procesos de integración regional y de la coordinación entre Paraguay y Argentina”.“Todos sufrimos la necesidad de generar trabajo en un momento en el que, a consecuencia de las medidas sanitarias, el empleo era un problema en toda la región, pero esta obra casi no paró y eso permitió generar un impacto social importante”, valoró el mandatario paraguayo.También participaron de la actividad la primera dama de Paraguay, Silvana Abdo; el ministro de Relaciones Exteriores, Julio César Arriola; el embajador argentino en el país vecino, Domingo Peppo; y los directores de la Entidad Binacional Yacyretá Nicanor Duarte Frutos (por Paraguay) y Fernando De Vido (por la Argentina).Las obras de ampliación de la central hidroeléctrica se iniciaron en junio de 2020 y suponen una inversión total de más de 310 millones de dólares (de los cuales 63 millones de dólares ya fueron desembolsados), y su ejecución posibilita la generación de 800 puestos de trabajo directos y 2.400 indirectos.El proyecto de maquinización del brazo Aña Cuá permitirá ampliar la capacidad de generación de energía de la central aproximadamente entre un 9 y un 20 por ciento, según fluctúe el nivel de agua del río Paraná, realizando un aprovechamiento de los caudales que deben ser erogados por razones ambientales.Se trata de una iniciativa de bajo impacto ambiental, ya que no genera nueva superficie inundada ni relocalizaciones, que contempla las obras de la embocadura y el canal aductor a la central, la casa de máquinas y el canal de fuga. También requerirá una instalación para la transferencia de peces y una playa de maniobras e interconexión, con las correspondientes líneas de transmisión.Luego de la recorrida, Fernández y Abdo Benítez encabezarán en el Centro Cultural ""Mil Viviendas"" de Ayolas la entrega del título de propiedad de 1.134 casas a pobladores locales.Al término de este acto, los jefes de Estado mantendrán una reunión de trabajo en el Centro Administrativo de la Entidad Binacional para analizar la marcha de las relaciones bilaterales, la situación internacional y la política de ambas naciones hacia el Mercosur, y a continuación brindarán una declaración conjunta a la prensa.En la última actividad oficial en Paraguay, Abdo Benítez y la primera dama ofrecerán un almuerzo en honor a Fernández y la comitiva argentina en la residencia presidencial ubicada en la Isla Yacyretá.Participarán de este encuentro el vicepresidente del Paraguay, Hugo Veláquez; los ministros del Interior, Federico González; y de Obras Públicas, Weins Durksen; el gobernador del Departamento paraguayo de Misiones, Carlos Arrechea; y el intendente de Ayolas, Carlos Duarte.También forman parte de la delegación argentina los diputados nacionales Fabián Antonio Borda y Jorge Antonio Romero, y la diputada Nancy Sand.  "
"El presidente llegó a Paraguay, donde recorrerá las obras de ampliación de la Central Hidroeléctrica Yacyretá",Lunes 30 de mayo de 2022,"El presidente Alberto Fernández arribó hoy a las 11.26 hora argentina (10.26 hora local) a la ciudad de Ayolas, donde recorrerá, junto a su par de la República del Paraguay, Mario Abdo Benítez, las obras de maquinización del brazo Aña Cuá, que permitirán ampliar la capacidad de producción de la Central Hidroeléctrica Yacyretá, y entregará viviendas a pobladores locales.El mandatario, que viajó acompañado por la primera dama Fabiola Yáñez, el canciller Santiago Cafiero y el secretario general de la Presidencia, Julio Vitobello, fue recibido en el Aeropuerto Internacional Juan de Ayolas por el presidente de Paraguay y la primera dama de ese país, Silvana Abdo; el ministro de Relaciones Exteriores, Julio César Arriola; el embajador argentino, Domingo Peppo; y los directores de la Entidad Binacional Yacyretá Nicanor Duarte (por Paraguay) y Fernando De Vido (por la Argentina).Luego de supervisar el avance del proyecto de maquinización del brazo Aña Cuá, que posibilitará ampliar la capacidad de generación de energía de la Central Hidroeléctrica Yacyretá entre un 9 y un 20 por ciento, Fernández y Abdo Benítez encabezarán en el Centro Cultural ""Mil Viviendas"" de Ayolas el acto de entrega del título de propiedad de 1.134 casas a pobladores locales.Al término de esta actividad, los jefes de Estado mantendrán una reunión de trabajo en el Centro Administrativo de la Entidad Binacional para analizar la marcha de las relaciones bilaterales, la situación internacional y la política de ambas naciones hacia el Mercosur, y a continuación brindarán una declaración conjunta a la prensa.En la última actividad oficial en Paraguay, Abdo Benítez y la primera dama ofrecerán un almuerzo en honor a la comitiva argentina en la residencia presidencial ubicada en la Isla Yacryetá.  "
El Gobierno anunció la suba del piso del Impuesto a las Ganancias: pasa en junio a 280.792 pesos,Viernes 27 de mayo de 2022,"El presidente Alberto Fernández mantuvo un encuentro esta mañana en la Casa Rosada con el ministro de Economía, Martín Guzmán; el presidente de la Cámara de Diputados, Sergio Massa; y los secretarios generales de la CGT Héctor Daer, Carlos Acuña y Pablo Moyano, en el cual se oficializó una suba del piso del Impuesto a las Ganancias, que se incrementará a partir de junio desde los 225 mil pesos a los 280.792 pesos.“En los últimos meses, con el objetivo de seguir apuntalando el salario real, se ha logrado un cierre de paritarias que ha implicado un aumento de los salarios, y para lograr que este beneficio que dispuso la ley que se sancionó el año pasado no se reduzca, se está definiendo hoy aumentar el tope a partir del cual se tributa este impuesto”, afirmó Guzmán en declaraciones a la prensa al término de la audiencia.Recordó que “durante el gobierno anterior aumentó la cantidad de trabajadores que pagan Impuesto a las Ganancias en más de 1 millón de personas, y más de 2,1 millones llegaron a tributar este impuesto en un contexto en el que cayó el empleo y el salario real”.Y resaltó que, “en el año 2021, con un trabajo muy importante de Massa en el Congreso y del Gobierno nacional, se pudo redefinir esta situación y, en función de ello, se logró actualizar los topes a partir de los cuales se tributa y reducir en 1,2 millón la cantidad de trabajadores que lo pagan”.“Nuestro Gobierno lleva adelante políticas para defender los intereses de los trabajadores y las trabajadoras, y hoy se está verificando un crecimiento de la producción y del empleo y una mejora del poder adquisitivo del salario, y seguiremos firmemente trabajando para mejorar el bienestar de los y las trabajadores”.En el mismo sentido, Massa destacó el “esfuerzo que nosotros como Estado tenemos que hacer para que lo que gana el trabajador en la paritaria, no lo pierda frente al Estado al momento de cobrar los impuestos”.En tanto, Daer expresó que “este es un paso más para que nuestros salarios vayan ganándole al proceso inflacionario”.“La recuperación del salario tiene que ser el objetivo que se mantenga permanentemente en nuestro país para de esta manera tener un círculo virtuoso que genere mayor trabajo, mayor consumo y mejor calidad de vida para los argentinos y argentinas”, subrayó.En el año 2019, 2.139.396 trabajadores en promedio estuvieron alcanzados por el Impuesto a las Ganancias, mientras que en el año 2022 esa cifra se redujo a 944.019.  "
